coadd_object_id,ra,dec,flags_g,mag_auto_g_dered,mag_auto_r_dered,mag_auto_i_dered,magerr_auto_g,magerr_auto_r,magerr_auto_i
1083233115,8.903303,-34.192051,2,17.87939453125,16.674522399902344,16.257225036621094,0.0007827630033716559,0.00036383981932885945,0.00037941031041555107
1083233647,8.902043,-34.189657,0,25.366838455200195,24.55038070678711,24.26938247680664,0.2508881986141205,0.15949872136116028,0.23043003678321838
1083233351,8.905861,-34.186896,0,24.85561752319336,24.98676300048828,25.513368606567383,0.21778284013271332,0.32051941752433777,0.9542766809463501
1083233747,8.908578,-34.190648,0,25.208751678466797,24.304000854492188,23.73175621032715,0.22468774020671844,0.12141003459692001,0.13762222230434418
1083233505,8.933983,-34.188525,0,25.905296325683594,25.928194046020508,24.84628677368164,0.2965228855609894,0.39648762345314026,0.2686961889266968
1083234402,8.941695,-34.196845,0,25.42190933227539,25.507362365722656,25.260656356811523,0.26688504219055176,0.3915978968143463,0.5779816508293152
1083234620,8.944216,-34.199143,0,27.077028274536133,25.238849639892578,24.64295196533203,0.972977340221405,0.22321294248104095,0.23893485963344574
1083234320,8.941666,-34.19609,0,25.936479568481445,25.759614944458008,24.897666931152344,0.5276343822479248,0.5865755081176758,0.5094953775405884
1083233683,8.937795,-34.190108,0,27.054275512695312,24.827381134033203,22.840023040771484,1.556450605392456,0.25901365280151367,0.07724488526582718
1083233675,8.960398,-34.190061,0,24.30072593688965,23.845613479614258,23.46511459350586,0.12484405189752579,0.1054311990737915,0.1336677372455597
1083234418,8.973616,-34.197057,0,25.278013229370117,25.014318466186523,25.173343658447266,0.16081848740577698,0.17015647888183594,0.3642803728580475
1083233705,8.966213,-34.190409,0,26.928043365478516,25.967575073242188,25.2879638671875,0.7556256651878357,0.3937578499317169,0.42513012886047363
1083234104,8.9715,-34.193942,0,25.10931396484375,24.548358917236328,24.038021087646484,0.2180222123861313,0.17452271282672882,0.19488611817359924
1083233510,8.968432,-34.188654,0,24.28438377380371,23.795452117919922,23.30677032470703,0.11232791095972061,0.09253662079572678,0.10863617807626724
1083233393,8.980638,-34.187459,0,25.149028778076172,24.006162643432617,22.733642578125,0.24984626471996307,0.11368957906961441,0.06474665552377701
1083232844,8.984447,-34.181525,0,24.764650344848633,24.267318725585938,24.221567153930664,0.1615900844335556,0.13272786140441895,0.226677805185318
1083234516,9.02012,-34.198586,0,23.71827507019043,22.09861946105957,20.47063446044922,0.09200038760900497,0.026044180616736412,0.011103292927145958
1083234290,9.022393,-34.195833,0,25.38505744934082,23.76738739013672,23.068872451782227,0.27390357851982117,0.08028881251811981,0.08605338633060455
1083234519,9.025866,-34.198021,0,24.19212532043457,23.867013931274414,24.28623390197754,0.11971399933099747,0.12106417119503021,0.33259615302085876
1083234725,9.035968,-34.200414,0,25.76774024963379,24.52336883544922,25.298574447631836,0.33482739329338074,0.13823990523815155,0.5212334394454956
1083234362,9.031005,-34.196522,0,25.493104934692383,24.129819869995117,23.78044319152832,0.36158427596092224,0.13660283386707306,0.18775779008865356
1083233936,8.996476,-34.1925,0,26.418376922607422,25.553585052490234,25.693302154541016,0.482918381690979,0.2709970474243164,0.5706430673599243
